Absolute Error,Relative Error
38.93323085340033,249.858149656026
190.28850616109472,120.42315539975951
925.7633962450486,57.77258796435515
4460.265999267487,27.447762575890874
21042.960057674933,12.769602864265106
0.027010575736255024,34.8186369448095
0.5356386072706381,25.52163267172415
10.58273590318216,18.63773776924238
208.01007322359212,13.540611035031674
4059.061616977723,9.766482970519963
4.148215185898386,33.80947391608505
34.954142322565296,39.71045448933378
294.34755554567505,46.61178260617949
2477.355292001013,54.68303943971011
20840.94416646235,64.12255394617145
0.00037490423425080605,5.182731084817425
0.022350414375630023,4.324873019534332
1.323970474035811,3.586043333469997
77.80277783033557,2.949726759550757
4525.6663958003055,2.4016995350341457
1.4975027542776234,12.661132670404106
2.1113897995030073,16.47456832845472
2.9652581977004933,21.35250514237192
4.152002756857832,27.592093192149587
5.800401256122613,35.573430490297945
5.543902978385428,4.75253559309668
7.204095584133245,6.944340489138994
9.199338126455645,9.97125689810789
11.610919329682508,14.151475202861745
14.538139254426982,19.92442123586823
8.511918464621418,14.928642602166846
11.837324692722119,16.445372412189563
16.45309804465904,18.106525659542616
22.857684142795403,19.925854384380084
31.741484574867787,21.918420099971332
0.738416754681358,41.04332239017807
3.6297115954061083,10.535098056933844
14.283175474504844,2.1647947787818858
-16.640570768036604,-0.13169996974716505
-1843.2390116520212,-0.761771301067659
26.335086459738072,209.35799462036687
130.10984452090145,150.3437912385233
642.3435210391901,107.8855367146197
3167.9612887256512,77.33859591203984
15601.620122320148,55.361347839560025
2.1444748032955676,151.3218558676997
13.795269299259768,82.49217925807788
88.338480567074,44.764568436703364
560.8659606050815,24.084933017784078
3503.6061469187107,12.74980440112815
3.1601767799100027,400.73695165133876
18.04480983524808,272.3835259738962
102.9800571406392,185.0385308513627
587.2186432170415,125.59992893879848
3344.440100266352,85.15173391212268
10.98357094428172,16.9929067729711
53.07078585725424,8.126276133326426
239.462388751553,3.6289861395180445
898.6596121397052,1.3478922143943577
1285.8896478713937,0.19088666162815437
-136.94260006526432,-0.9052448607491189
-153.75135657172524,-0.8715761683865367
-169.90471505298527,-0.8259442109771393
-183.2926211278531,-0.7640981637773016
-190.29290008851171,-0.6802767857038542
4.070041051649181,61.00251516600471
36.192266652501765,25.68159036455613
312.01616335504207,10.481909443123769
2477.9243080614974,3.9410189819578285
14957.734475799474,1.1262725247052257
0.6274854269099034,14.030224337525437
9.301726596250202,10.826815000805707
137.08393324516234,8.306152052172996
2004.539047145141,6.322720953381253
29001.84475796251,4.7620208503436166
0.036109697317752994,4.028434769590675
0.10842842450093237,1.5770767586695735
0.169147275759271,0.32075385768909814
-1.3069224988744808,-0.3231126132613982
-20.26165307109698,-0.6530946840257748
-0.022191165471344188,-0.657495378609628
-0.07690144775216594,-0.5904518796715933
-0.2564633894528984,-0.5102849643790353
-0.8037518420837313,-0.4144257922098719
-2.243744094578891,-0.299802685465358
14.281591509452133,271.16040459639095
75.81581919365746,113.8760057738013
399.6577018494177,47.48793755326974
2070.9244720017887,19.46624159965332
10272.406399729238,7.638582425891068
1.931757651466758,400.88281501848263
19.685661417799476,277.2743136483419
200.50839646876062,191.68451086393034
2040.81598228653,132.4198627250601
20750.25467312744,91.3834494519618
9.883230780251306,333.17756840242083
31.616086785038007,259.83279451493524
101.11456769336256,202.58561772926456
323.2856040620227,157.90296242573513
1033.208928160815,123.02718693642267
2.282644759621332,48.959649387876965
16.986687767179703,26.645284509025892
124.63476621473697,14.297580446400003
889.7989821762822,7.464950593569629
6004.607543433348,3.6840994759035564
0.9246612812648358,121.1024176944567
6.6433183684587584,70.34833376266455
47.526094399807526,40.69110511347135
337.46883030155004,23.361441310799922
