Absolute Error,Relative Error
17.072775810760053,109.56635450140413
77.41961644784317,48.99462763450158
346.22028928518256,21.60599803243698
1498.5312400503335,9.221721237301075
5968.576845252232,3.6219408186787456
0.015926363212436775,20.5302642920225
0.2733116422945759,13.022510410687117
4.617882418883991,8.132762865836497
76.01249168000697,4.948104520573859
1194.4500419630206,2.873958834518653
27.88200653539121,21.739218009562002
142.17875979302343,20.08382857700933
724.7957641345685,18.548949628689442
3693.6480216793652,17.125808137226155
18816.633745836643,15.80626974174466
1.9468243821599267,15.867332146024975
14.972738649554422,17.01012289865231
115.12230651473807,18.230339689552
884.9315420337712,19.533228265934333
6800.790242373286,20.924389783402052
7768.7645281166415,29.624966317862896
17450.07001953203,24.47225780669133
39139.3177600716,20.186502249052122
87631.47821384668,16.621833170641715
195777.70338680374,13.656926407369646
0.0002484640051647997,3.4348028253113174
0.01137998688508788,2.2020620027356324
0.4843863482920443,1.31198578003151
17.65426211236425,0.6693237802707294
386.86351574907775,0.20530234547523035
0.6979279249079577,5.900862637078843
0.9874414670961635,7.704722227915712
1.3859537716741281,9.980103944982227
1.9336815975780273,12.850261902209166
2.685613510481266,16.470668376272563
2.022817647097204,1.7340694639958005
2.8453167952995444,2.7427243843826794
3.804275323463556,4.123493020905269
4.934049053642292,6.013655839794009
6.275944172036457,8.601138917992518
3.6908171159643715,6.473145844054194
5.090423269108563,7.072029243874265
7.014041210845509,7.718905996703152
9.656165587352847,8.417622196678241
13.283048610791184,9.17233215645442
0.37672134289340037,20.939253381793556
1.5871749165166953,4.606714043113485
2.855790850810017,0.4328309999524754
-80.08589693985108,-0.6338310356765141
-2193.249652346039,-0.90642322057648
11.733306116290285,93.27713590494326
53.950673635931096,62.34077708850935
247.42150430884303,41.55596018764784
1130.210587137719,27.591530302226186
5131.6770947013465,18.209426868022952
1.062823902188033,74.99667755129931
6.2639941907156675,37.4570818765968
36.43034261312061,18.46068162604808
206.03905438859672,8.847812441038988
1094.6123629597384,3.9833511352488107
1.546987597113595,196.1710173464999
8.183462864556965,123.5280665230586
43.214053841798304,77.64867545273933
227.55880721590765,48.67244993982897
1192.8910462179604,30.371822460093036
675.2508066668111,75.86252390900442
2079.4148950581566,46.72373566068143
6371.094795834725,28.631539918035156
19356.999898431128,17.39814393736784
57984.052794242365,10.423358397046476
5351.9576373673535,4.146135398303828
8905.793952477556,3.527757281681071
14730.984693728224,2.983685701035571
24187.431843153186,2.504991716062822
39350.32142309514,2.0838193200019504
640.6270117666094,3.1056722263566066
1231.7212462680482,1.9028145074053877
2137.706759859994,1.0523635594458454
2875.382682831182,0.45107314621566663
519.0127575262266,0.025945557246575605
75.58983283017113,68.11499455038184
259.5193380772695,28.118497495394752
864.9132802768876,11.267770574317808
2661.145460213421,4.168473918954783
6251.884801660875,1.1775042571173358
331.86135449304476,31.634002177194915
1114.4108090548411,23.4001344798093
3728.0616910653252,17.24374955299932
12406.412073495783,12.640678826093266
40986.52968437742,9.199006421135568
23.236154537886254,71.22020997661221
88.51911478211456,38.170145476750825
333.71667127548506,20.244749872185228
1232.929186274876,10.522535636218247
4372.068790811702,5.249488851913836
4.752540636356978,7.352752613704014
19.268729694186362,2.95045599389747
57.3008432348324,0.86837839948907
-77.56932304976543,-0.11634559426307625
-3921.081232934885,-0.5820733589128373
0.3123100016480647,15.950316092188356
4.155684146565376,10.373609820814808
54.35389980941756,6.6316571120317205
691.0160661875792,4.120818385121274
8357.71366758899,2.4360533431270674
8.02853223154918,33.21162426101837
32.831771681127144,18.345350046824016
131.68470659203606,9.939047078819225
508.6423869330929,5.185607947283892
1813.757603009292,2.4977220046512176
24.23600945844508,57.073350406591175
119.7137415690611,20.913048288445697
560.883454126438,7.268537667102706
2205.2630721714672,2.120000205007793
2485.9264559190733,0.17728208676826365
-144.6818210725439,-0.9564041788846194
-166.1851072112434,-0.942059843995665
-189.86916422185462,-0.92299579198378
-215.33134882496736,-0.897659094121845
-241.6815900102298,-0.8639858614771385
1.9405355707735596,29.085099900483584
15.191244754671674,10.779521732171535
107.523407771427,3.612154611342046
506.675725381378,0.8058432797680539
-3890.460725939979,-0.29294001916936335
4367.526929648421,0.6987263606567644
7061.5710106671595,0.7483703741379505
11387.819819982788,0.7994651969617116
18321.62674828886,0.8520532279512083
29414.8847070666,0.9061781050036468
0.30782793609755893,6.882861044398915
3.885128336480219,4.522124502177522
47.339377172632595,2.8683745464746497
542.0974625967201,1.709884868751533
5471.082985294867,0.898336346096789
744.3392500964964,39.221667152556186
2482.722414954939,23.66241406033834
8192.030642921396,14.122065054554056
26530.34651753068,8.272281738303906
83078.73430798775,4.685414546513442
13.740508707463169,13.86942909311666
90.80575565198258,13.012150024058524
599.9252589653661,12.204296349724206
3962.2793502908175,11.443018508364485
26160.584274055796,10.725631226289078
0.017574328177355453,1.960610028349618
0.029630487310754336,0.4309714274732688
-0.16261094500341566,-0.30835901836542917
-2.6926347316119417,-0.665704542877486
-26.011283142794138,-0.8384227429834463
-0.026536731240752686,-0.7862488419876472
-0.09906189895633005,-0.7606005628282221
-0.36783186403272106,-0.7318747133297311
-1.3570264966333239,-0.6997020118287522
-4.966943830742873,-0.6636688660752923
-1579.0083716741863,-0.4756061800348945
-1291.8440528911476,-0.30489698879078914
-425.0956270043359,-0.07861576968190914
1527.3328869205804,0.2213281861662746
5450.644231685735,0.6189147689333033
32.68155023009331,13.93672304973653
142.46280565518583,7.935375325940586
597.2327236146276,4.34527767232292
2312.448111772024,2.197626551991124
7353.914371609078,0.912868927079553
6.542370502172542,124.2180769009164
32.08905026510953,48.19802664047598
154.26366128732926,18.32984346367381
701.5769541856514,6.594671450149827
2668.009015016673,1.9839369648344978
0.9658810190102278,200.44186266312494
8.894860526188499,125.28491144151444
81.76700944187465,78.16864273867981
749.4900331816034,48.631218183871695
6837.938341458498,30.114058965818188
4.603718630306253,155.1978106106067
13.992111634384123,114.99239269698235
42.49303252579829,85.13587547082656
128.91144269497798,62.96444517278038
390.516684250138,46.49995543549521
1.1117215629288728,23.844927121717145
7.3998000595733595,11.607311595977782
47.05065705591152,5.397455098153269
267.7549888961936,2.2463250726621786
1055.0407560909075,0.6473154271043242
3069.4292387060973,281.8726003021943
10179.380537467006,150.23142673688588
33667.0163619637,79.85245587038457
110777.46128141973,42.22593366553258
360920.947559556,22.109766068855162
0.47452636419556327,62.148476559151874
3.107332567879135,32.90459021723398
20.093178003670488,17.203467453752257
126.73789707753932,8.773491589683967
758.8572057178023,4.247414433338281
21.13396344262687,79.10184166132899
91.06406847962279,37.14439419210067
386.1353583845375,17.16431155770536
1579.151935882037,7.649821850722074
5908.158345055485,3.1190340636659273
0.039158495848650984,3.5545313090152466
0.19666677021718237,3.46518865275133
0.9875806624296678,3.3775985610624963
4.958482164305189,3.291726655268749
24.89186360557326,3.2075392310696014
40.76737467542621,25.444832379055025
177.48789742358406,13.903410943487097
752.5892319642046,7.399057122644839
3025.6810842323844,3.7334238327689215
10768.153655116705,1.6675971901914468
0.4244539630961154,11.965769628557709
5.417611445378219,7.466339081219177
67.2120666897446,4.528317985868199
792.387749302382,2.6098601130528727
8428.67770880212,1.3571527667404282
-108.47054739196767,-0.6465682471550185
-626.9000669265124,-0.6888341230016577
-3584.5424926796313,-0.726045545628676
-20322.979502387225,-0.7588069624025979
-114439.47309725794,-0.7876505365865986
0.5777791776760892,8.702104323227204
2.6219031425513246,2.7880895510575665
6.380245669707204,0.4790216605358474
-79.71002358977256,-0.42253079214468336
-2069.5064428286905,-0.7745329261099321
1.4791771947057897,6.617526000431081
2.788804138748385,2.3993704055328355
3.1246397573735414,0.5169911009635573
-10.152191088702597,-0.32303287789495455
-114.05171536939363,-0.6978990291241021
0.00021499533044268618,2.0319792181073146
0.003829579748354815,2.310587443986664
0.06788684437359872,2.614796948088524
1.1985078151950364,2.946960228960121
21.084683057530725,3.309645955972913
-2.17870334122668,-0.8187951221709486
-48.251990610701796,-0.922239053040059
-994.4454669103121,-0.9666302312357659
-19939.09258157327,-0.9856799394694602
-395313.168536461,-0.9938547930899025
-1.88408424429104,-0.9733888341499753
-9.436507423493115,-0.9751029027984502
-47.25761747357231,-0.9767065654862
-236.6384604767708,-0.9782069336414483
-1184.8270917135187,-0.9796106606337133
0.0001569203791587241,0.9575274107520406
0.002926819488367618,0.9670726524209945
0.05458721193203031,0.9766644383365409
1.0180394150795615,0.9863029954564655
18.985292368668045,0.9959885518452342
0.00467404320640777,2.7483943768773034
0.03372309649662644,0.43417724522303214
-1.6008164189155512,-0.4512678859503978
-127.99937518321231,-0.7900490096379127
-6805.072424259287,-0.9196704234627012
1.1653855921651783,6.202822901084736
12.112929857846837,6.269682586098302
125.8988906527374,6.337162891324455
1308.5424937177017,6.405269577625644
13600.255445354713,6.474008459339093
-0.05195825726112517,-0.8654613775396458
-0.24607331979845334,-0.8384811867490968
-1.1564298412923903,-0.8060904255083488
-5.380352676732109,-0.7672040654414424
-24.70073644967805,-0.7205194880703243
90.48777240992636,6.99181187710688
343.2009778591877,6.162980251325933
1298.7428382721139,5.420106838082816
4901.820110007527,4.75427690237844
18444.324711142137,4.157500257290715
0.14802639574239682,11.866542633314497
1.576676934130752,3.1005632908057867
6.360818156432792,0.3068482949232219
-493.0865008677831,-0.5835078390880954
-29875.48238520589,-0.8672640728270156
0.07255116825493356,0.1595267428361426
-3.449114233132534,-0.5361015173981645
-74.12263710471241,-0.8144054861262511
-1191.9352151956352,-0.9257481434583659
-17673.09507658112,-0.9702936359227199
2.8015613766978906,2.5599690880538497
16.094392412786487,2.72649646452846
92.36207895565482,2.9008136185066378
529.5314544028981,3.0832849383240415
3033.1907027378084,3.2742918575861193
74.04601391869615,27.904432445734155
241.53409988847014,16.04129979585722
772.9635012357879,9.047106071966576
2386.9025887919825,4.923511799603892
6856.126513854865,2.4923481237994496
66.96330052063904,12.25065686363161
221.83578244049292,7.19072133360607
707.434671015789,4.062987945067256
2092.7850765679195,2.1296201992274013
5183.215541366923,0.9345340533458557
63.588369642398426,25.001516964830504
484.4458111776765,11.611206719209457
3501.9604683605785,5.11666369811245
22080.93137442775,1.9666926907809814
80835.60259232695,0.43889969367602993
8.360550464025167,10.736362883619462
60.33457021641653,6.821619514332989
423.19129862347876,4.21266532346072
2822.7403868625775,2.4739454820856253
17043.920535100813,1.3151874259387348
6385.189257956745,335.2338659936953
30550.983326728765,129.4360402883501
145077.1594971524,49.60037767410119
675242.9435107687,18.62953042043825
2971171.046131063,6.614932580318027
0.8937528766954063,6.886798370846536
7.579951545160795,4.220472009559666
61.03258886572071,2.455562919338419
442.7965021547237,1.287324798914847
2446.903692598299,0.5140383369817231
0.11658368720577109,0.49406549260188604
0.6148439558046019,0.2641035994603005
1.5971368435060629,0.06953672250717446
-21.546078654816334,-0.09508302857473715
-523.9566456595567,-0.2343650218443277
15.376868197390422,6.510729471743754
74.67693076145036,3.8303516392989394
339.019575822697,2.106528739592709
1325.7159871699928,0.9978919819005383
3124.3943173314974,0.2848979378397079
3.2105242563596463,9.786585239626534
19.241424182736587,5.655692961857642
109.61500657275712,3.1067907793268503
561.3047066355412,1.5340307315583728
2138.601083509832,0.5635838525805756
1.4419707535797066,26.38651093786123
11.36118489912893,11.67999365612698
84.33207249808635,4.870855162391011
529.5066621044166,1.718214320329627
1418.154415183558,0.2585371103305978
-129.81114344987145,-0.0819964700350775
-1524.1938006903313,-0.28996687832513635
-7868.142226072175,-0.45082233627727425
-33334.062147771074,-0.5752365669639036
-129193.37477164148,-0.671465199765108
0.0003021364508263007,16.18754312237756
0.013645815159573397,19.205678003618267
0.6154196951757014,22.753797775456995
27.72173108024116,26.924967855880194
1247.4705163017443,31.82859596277504
-189.66996519589165,-0.6678802531762108
-264.4228043911158,-0.5739060946856732
-338.87680809835206,-0.45334170014786374
-362.2064130571366,-0.2986632921285762
-197.1873648789869,-0.10021822052098736
87.7787073463276,0.4803590116577222
111.36149955048911,0.23684297111479774
40.39010469286115,0.03338482297143304
-425.2491253825625,-0.13660487443673716
-2231.818910974876,-0.27863161304914064
0.6134567858334588,4.018681676306336
1.9166721589240294,1.698236402823163
3.760652251112693,0.4506757262354183
-13.576606171762993,-0.2200609033045573
-264.86865962871127,-0.5806747272647297
1.8485596068249834,9.740934456286057
9.803848993843825,4.181343084257823
43.436791449164936,1.4994395288460904
73.62621579570023,0.2057101521300281
-1850.0789529112642,-0.4183748179654667
17.983570826244293,22.900755949818265
140.91087428631246,11.632497796134524
1060.763896022537,5.676776287093003
7289.556334581963,2.528941172784408
38469.53904332444,0.8651854226487918
1.2585897454187638,4.247920051427997
10.138914887166317,2.9399711797722334
78.59641087834217,1.9580048372138938
570.3814754765974,1.2207757919403401
3628.9683548075914,0.6672877123194577
0.008529803221318102,2.661934982460407
0.3303072343627887,4.082158477352385
12.367998217874117,6.053193164989233
453.44469104016787,8.788662444184041
16396.184600676705,12.585040166176334
0.00019971831381435822,1.6494346823037178
0.010591358024807693,2.03219363214597
0.5541548009726953,2.4702490626536577
28.693463531742033,2.971589554564719
1473.5267164736292,3.5453577841660042
-451.91493894436104,-0.13295325806204697
-651.3449370571053,-0.09151709178782119
-716.821897402004,-0.048100691008973434
-81.42450072176152,-0.0026094203128709677
2943.8362112770765,0.045055878339759506
1.6939602581272906,24.649008212814927
33.665568786492535,15.657968422770018
660.4646272350653,9.818660498356529
12682.147964818889,6.026271872307768
234606.4308706001,3.5632725447926648
12.920238515731212,15.421112738465286
24.580712322254293,9.844675025903404
45.85097766007423,6.161937092239006
82.70985924120271,3.7298183477762588
140.34114037387783,2.123621628456268
30.55927126485738,1.8106887388186683
94.97486194382596,1.069581524650282
244.7522565850791,0.5238854548419328
300.0645760625182,0.122075575095412
-2247.4986482673853,-0.17378724744354465
37.672691626404024,17.017466628684463
177.1576255359819,9.51981210729925
804.4112238731666,5.142175759420846
3400.915197877999,2.586216433793564
12092.006343385983,1.0938750067978689
5.197282860714686,8.746802086812558
23.857705529336744,4.866141181845789
102.37089858143469,2.530554130354827
375.47565372870673,1.1248742710013422
768.0397137758861,0.27886175961554
27.336930741876095,1.8972603611466188
100.90121670459557,0.8497288459334174
177.071614406053,0.1809421235874298
-1984.2920443850574,-0.2460385194677393
-34471.64361207273,-0.5186403272672208
17.372553337811393,19.752211100901587
57.372468434660334,6.290679333440519
147.66199147892172,1.5613658652859135
-98.20352312120498,-0.10013939774308109
-6954.207119166134,-0.683860429910197
0.8879954316485047,10.73698628046081
8.55509577181171,5.378810661509944
75.452644352917,2.466752408421102
520.0736167029571,0.8841086370242892
271.21601714609113,0.02397429579526189
0.8781506861138653,7.3866114719721825
6.089491105397234,3.227252170172656
33.8636603790753,1.1307367069464616
35.17117705927085,0.07399292295912921
-3460.257625846346,-0.45865634416215284
0.07246912544127386,16.8155784732532
1.4728424390348467,10.768107203163432
29.4036996909319,6.773440944006486
569.6635740376305,4.134758127773768
10458.366775155244,2.391772217819114
32.92697449017996,8.43200793446549
175.390571163314,6.772059712907797
928.2935389760828,5.404247388329572
4872.703776990178,4.27715768096965
25299.972180577108,3.348425584021779
0.0001717685706481196,1.1525567928516844
0.010616917590324794,1.5287762270682457
0.6377630199819465,1.9707505176269324
37.54873709294448,2.489972162626834
2178.3497541627876,3.0999422952687574
6913.970560405414,232.06225746424704
32477.956257840244,97.13653088860517
151300.22764737287,40.322772720192816
690581.6393412121,16.399958301185304
2989722.8969174814,6.326675558124911
84.04296852825793,16.6400104319633
91.24949916660395,13.587297402353368
98.79046780202764,11.062875264468977
106.57285160681452,8.975320008397325
114.45271699543603,7.249029115224994
0.219279579827215,15.78487103078971
4.305243420718775,5.266717110094161
64.44204775471322,1.3397107589273647
-357.93318461302397,-0.12645706846687174
-112234.92008659666,-0.6738582962360176
0.023509663305120443,0.13624825715331776
0.3822729760542024,0.6880333993313771
2.6974269379251856,1.507776570233944
15.700880880055315,2.725603609919893
84.11455623269983,4.534832099078625
14.02337314741445,4.375161657161679
14.950568966617514,5.913083161758183
15.73847785702278,7.891029116809848
16.41733367322526,10.43489770139799
17.010997824921514,13.706608619042663
12.660069800080349,20.511313977987303
71.80989254164426,11.09916142809113
393.7004974317341,5.8052424604470865
2010.1217362470652,2.827647496127211
8590.798190409554,1.1528821992400218
0.002279928420817735,7.303007489947897
0.05104369166162849,8.776623119021714
1.1389007315032866,10.511775670093932
25.340641576614598,12.554882648665206
562.5344352641927,14.960599727147557
0.07072855227005187,15.41727224445912
1.3546345477169617,10.957479964163635
25.6829601113928,7.70920119763692
479.70202174460695,5.343325326761335
8758.105767033076,3.62014544020978
1.7064872835237388,30.366575699218853
23.63776148095274,18.99270798416694
323.679778531448,11.74313066153813
4347.764470426644,7.122330360931322
56471.49224182329,4.17708342199041
39.99896163934909,16.872928512866885
266.536779915842,10.014564153291175
1729.4859421773688,5.787954385853846
10678.86711834666,3.18321815581461
59433.50086257414,1.5779952463448654
0.0005962120731585378,0.8064617756202465
0.012600632926792811,1.4076457498733108
0.23941831068056293,2.2089015860259233
4.300456829565277,3.2768124793032847
74.68854224869949,4.700120272550029
2.2593889978558045e-05,0.07576571442654301
0.0019677237282574615,1.05023474376722
0.03422505392794338,2.907414456679325
0.476812252686571,6.44689737732787
6.130356655355846,13.19257700028618
3.9674929519520115,5.958187577434157
22.522396161248817,3.4251444634081687
117.80412247881785,1.814224725061641
506.3928813453932,0.789740621721654
875.1212199750786,0.13820743045687384
79.66306801607595,38.14918067052434
596.8038447242716,19.948749109168837
4375.951831906229,10.209687705401073
30692.157875104742,4.998310342913151
194393.4009834572,2.2096993168295858
0.6361147982044321,6.045454355595148
0.6842551183541761,5.997640946141791
0.7360319943546749,5.950152018546976
0.7917195659648012,5.902985370740659
0.8516125900695054,5.8561388155969665
217.7262096113566,31.72134984850135
250.29744664358242,35.27991179757889
287.6517829534412,39.22547988191842
330.48868008859483,43.600142380682506
